Timestamp,X,Y,Z,Vx,Vy,Vz
0.17032456398010254,0.0022056221145827547,0.015312305174483076,0.24870523669872074,-0.0005834902225419076,5.5403262172613715e-05,4.842365327879317e-05
0.17682743072509766,0.002404625842140691,0.016694209532232572,0.28304888151990876,-0.0009496783169128736,9.50854078725791e-05,0.0008141142796729389
0.24455857276916504,0.0024773841276582776,0.01720500323737259,0.3056191442764935,-0.0013213694359720824,0.0001381289401325968,0.0015584809880298946
0.29976534843444824,0.0025144402401809235,0.01746706989549557,0.3206454177662135,-0.0016613449030022254,0.00018239267719337912,0.0022968764206977377
0.3245120048522949,0.002535252659215413,0.01762476865038213,0.33124601873701615,-0.0020344716050909517,0.00024670325612942195,0.00300578627381469
0.3581509590148926,0.0025480777812977905,0.017728001871827128,0.33909612265075467,-0.0024182351316710616,0.00029121903720769727,0.003730135051246049
0.3952462673187256,0.0025618314673974043,0.01786124529277224,0.3504701007466889,-0.0032116264426983164,0.0004014202664525096,0.004984836208182698
0.4210531711578369,0.0025618314673974043,0.01786124529277224,0.3504701007466889,-0.0032116264426983164,0.0004014202664525096,0.004984836208182698
0.5249245166778564,0.002566693904045492,0.01795336101966073,0.35891854659857736,-0.0038702770728773882,0.0006193992477009197,0.006094972285805285
0.5499424934387207,0.002566693904045492,0.01795336101966073,0.35891854659857736,-0.0038702770728773882,0.0006193992477009197,0.006094972285805285
0.683189868927002,0.0025665541801029104,0.017984287596633834,0.3619426476764595,-0.004166766685793512,0.0007436682794224526,0.0067693818737700855
0.7373003959655762,0.0025631600543863722,0.01800855290811158,0.36444319037073053,-0.004469292991182045,0.0008139533205216603,0.007503541454772769
0.7017107009887695,0.0025631600543863722,0.01800855290811158,0.36444319037073053,-0.004469292991182045,0.0008139533205216603,0.007503541454772769
0.7584619522094727,0.002558770949471287,0.018024281377417833,0.3665461353699605,-0.004723248832304945,0.0006468662925936868,0.008312575515720967
0.777350664138794,0.0025115384611482374,0.018030750040343768,0.36662926112511773,-0.005474415262253347,0.0005648890899317765,0.009900115884921996
0.7985155582427979,0.0025032341493415704,0.018039893710725143,0.36843210196461246,-0.0057919866199302944,0.00039805914053666816,0.0106798832229754
0.814781665802002,0.0025387952694674587,0.01804910973747494,0.371442626716814,-0.005666340657697458,0.0001858483370975972,0.010529056996695815
0.8304140567779541,0.002482131862890484,0.018050968220845915,0.37154791728678094,-0.0065211978837503145,0.0001345448794369847,0.012028481474734072
0.8481206893920898,0.0024703857927360676,0.01805561794468838,0.372894408746708,-0.006908583688686039,6.709115247163209e-05,0.0125929735766679
0.8732080459594727,0.0024575316312473276,0.018060356532105273,0.3740715024988082,-0.007319839426665206,5.53737744084908e-05,0.013144532357202702
0.9310171604156494,0.0025025271235860967,0.018069697404150903,0.37601836190937105,-0.007153730669330403,7.680561256174768e-05,0.012757634234597557
0.9642596244812012,0.00249036634323147,0.018075199000670727,0.3769280366728668,-0.007432700287474633,0.00010690429375820966,0.013237737850240426
0.9804933071136475,0.0024763144485291425,0.01808009868959849,0.37773763964628615,-0.007647529965422931,0.00010812588277595925,0.013740351099434667
1.0003077983856201,0.0024763144485291425,0.01808009868959849,0.37773763964628615,-0.007647529965422931,0.00010812588277595925,0.013740351099434667
1.0376808643341064,0.002448458016620889,0.01808737645372664,0.37915161496273714,-0.007975151772897536,5.214483705702165e-05,0.014699512456465383
1.0712287425994873,0.002448458016620889,0.01808737645372664,0.37915161496273714,-0.007975151772897536,5.214483705702165e-05,0.014699512456465383
1.1280295848846436,0.0024203810702157985,0.018088227483893014,0.3803651427030429,-0.00849865069936362,1.0610408903295608e-05,0.015645251134557368
1.1111650466918945,0.0024203810702157985,0.018088227483893014,0.3803651427030429,-0.00849865069936362,1.0610408903295608e-05,0.015645251134557368
1.230985403060913,0.002312463313156451,0.018088168624048825,0.38106433395714934,-0.009800251761446381,4.0262471800898414e-05,0.017581691642080566
1.2544934749603271,0.0023867226075308325,0.018088101473505373,0.38141612652157214,-0.00927932963448492,3.143275480635826e-05,0.016667634328995515
1.2803845405578613,0.0024695492798557897,0.01808828053383586,0.3817317048110483,-0.00873419422371234,2.5800339035102934e-05,0.01572433432352563
1.3114275932312012,0.0024363954967612333,0.01809001672747685,0.38259911035353167,-0.009433985099765674,-2.34344057173739e-05,0.01697105638256835
1.343836784362793,0.0023420556457635767,0.018089782383419677,0.38276882091735737,-0.01026572251777189,-6.803056214039274e-05,0.018445402641280372
1.447629690170288,0.002422258384447283,0.0180909004037064,0.38298628063159207,-0.009770128320083693,-6.39354573872024e-05,0.017616682794012697
1.5510203838348389,0.002492527174548549,0.018093372482080563,0.3835159108602041,-0.00969212493139526,-6.563428966396288e-05,0.01728774160447274
1.5304865837097168,0.002492527174548549,0.018093372482080563,0.3835159108602041,-0.00969212493139526,-6.563428966396288e-05,0.01728774160447274
1.5832183361053467,0.0023733950792454383,0.0180929317597327,0.3840215699141373,-0.011112599657535699,-8.555346251883748e-06,0.01920364393861887
1.6102666854858398,0.0024576099273413443,0.018092518368495212,0.38415949256411996,-0.01063378185772551,-1.2695849609636248e-05,0.018398144584833073
1.637512445449829,0.002417822677862185,0.01809236828130711,0.3847461512732091,-0.011456183599365536,6.934609429208504e-05,0.019541243597890886
1.678051233291626,0.002417822677862185,0.01809236828130711,0.3847461512732091,-0.011456183599365536,6.934609429208504e-05,0.019541243597890886
1.7068257331848145,0.002397259673345152,0.0180924378698423,0.3850191889056963,-0.01181809949684083,8.104992770035171e-05,0.02017176095387501
